41,9,
2,1,2,3,4,5,6,17,18,19,20,21,22,12,13,14,15,16,7,8,9,10,11,30,31,32,33,34,35,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,12,13,14,15,16,23,24,25,26,27,28,29,7,8,9,10,11,
1,1,2,3,4,5,6,17,18,19,20,21,22,12,13,14,15,16,30,31,32,33,34,35,7,8,9,10,11,23,24,25,26,27,28,29,36,37,38,39,40,41,
2,1,2,3,4,5,6,17,18,19,20,21,22,12,13,14,15,16,36,37,38,39,40,41,7,8,9,10,11,30,31,32,33,34,35,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,7,8,9,10,11,30,31,32,33,34,35,12,13,14,15,16,36,37,38,39,40,41,
2,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,7,8,9,10,11,36,37,38,39,40,41,30,31,32,33,34,35,12,13,14,15,16,
1,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,12,13,14,15,16,30,31,32,33,34,35,7,8,9,10,11,36,37,38,39,40,41,
1,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,12,13,14,15,16,36,37,38,39,40,41,30,31,32,33,34,35,7,8,9,10,11,
1,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,7,8,9,10,11,36,37,38,39,40,41,
2,1,2,3,4,5,6,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,12,13,14,15,16,7,8,9,10,11,
2,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,
1,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,7,8,9,10,11,36,37,38,39,40,41,23,24,25,26,27,28,29,12,13,14,15,16,
1,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,12,13,14,15,16,7,8,9,10,11,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,23,24,25,26,27,28,29,7,8,9,10,11,36,37,38,39,40,41,
2,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,23,24,25,26,27,28,29,36,37,38,39,40,41,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,17,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,23,24,25,26,27,28,29,12,13,14,15,16,
1,1,2,3,4,5,6,17,18,19,20,21,22,36,37,38,39,40,41,
1,1,2,3,4,5,6,17,18,19,20,21,22,36,37,38,39,40,41,12,13,14,15,16,7,8,9,10,11,
1,1,2,3,4,5,6,17,23,7,8,9,10,11,18,19,20,21,22,
1,1,2,3,4,5,6,17,29,
1,1,2,3,4,5,6,23,8,7,
1,1,2,3,4,5,6,23,17,7,8,9,10,11,
21,1,2,3,4,5,6,23,24,25,26,27,28,29,
2,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,
3,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,12,13,14,15,16,30,31,32,33,34,35,36,37,38,39,40,41,17,18,19,20,21,22,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,12,13,14,15,16,36,37,38,39,40,41,30,31,32,33,34,35,17,18,19,20,21,22,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,7,8,9,10,11,17,18,19,20,21,22,12,13,14,15,16,30,31,32,33,34,35,36,37,38,39,40,41,
5,1,2,3,4,5,6,23,24,25,26,27,28,29,12,13,14,15,16,
2,1,2,3,4,5,6,23,24,25,26,27,28,29,12,13,14,15,16,7,8,9,10,11,17,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,12,13,14,15,16,17,18,19,20,21,22,36,37,38,39,40,41,30,31,32,33,34,35,7,8,9,10,11,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,12,13,14,15,16,7,8,9,10,11,36,37,38,39,40,41,30,31,32,33,34,35,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,12,13,14,15,16,30,31,32,33,34,35,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,12,13,14,15,16,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,30,31,32,33,34,35,7,8,9,10,11,36,37,38,39,40,41,12,13,14,15,16,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,17,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,7,8,9,10,11,
2,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,12,13,14,15,16,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,12,13,14,15,16,7,8,9,10,11,17,18,19,20,21,22,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,17,18,19,20,21,22,12,13,14,15,16,7,8,9,10,11,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,17,18,19,20,21,22,12,13,14,15,16,7,8,9,10,11,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,23,24,25,26,27,28,29,36,37,38,39,40,41,17,18,19,20,21,22,30,31,32,33,34,35,7,8,9,10,11,12,13,14,15,16,
1,1,2,3,4,5,6,26,
11,1,2,3,4,5,6,30,31,32,33,34,35,
2,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,12,13,14,15,16,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,12,13,14,15,16,36,37,38,39,40,41,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,17,18,19,20,21,22,36,37,38,39,40,41,12,13,14,15,16,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,30,31,32,33,34,35,7,8,9,10,11,36,37,38,39,40,41,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
2,1,2,3,4,5,6,30,31,32,33,34,35,12,13,14,15,16,
2,1,2,3,4,5,6,30,31,32,33,34,35,12,13,14,15,16,7,8,9,10,11,17,18,19,20,21,22,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,30,31,32,33,34,35,12,13,14,15,16,17,18,19,20,21,22,7,8,9,10,11,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,30,31,32,33,34,35,12,13,14,15,16,36,37,38,39,40,41,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,30,31,32,33,34,35,17,18,19,20,21,22,
1,1,2,3,4,5,6,30,31,32,33,34,35,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,36,37,38,39,40,41,
1,1,2,3,4,5,6,30,31,32,33,34,35,17,18,19,20,21,22,12,13,14,15,16,7,8,9,10,11,
1,1,2,3,4,5,6,30,31,32,33,34,35,17,18,19,20,21,22,36,37,38,39,40,41,23,24,25,26,27,28,29,12,13,14,15,16,7,8,9,10,11,
1,1,2,3,4,5,6,30,31,32,33,34,35,23,24,25,26,27,28,29,17,18,19,20,21,22,12,13,14,15,16,36,37,38,39,40,41,7,8,9,10,11,
1,1,2,3,4,5,6,30,31,32,33,34,35,36,37,38,39,40,41,12,13,14,15,16,7,8,9,10,11,17,18,19,20,21,22,23,24,25,26,27,28,29,
1,1,2,3,4,5,6,30,31,32,33,34,35,36,37,38,39,40,41,12,13,14,15,16,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,34,
8,1,2,3,4,5,6,36,37,38,39,40,41,
1,1,2,3,4,5,6,36,37,38,39,40,41,7,8,9,10,11,
2,1,2,3,4,5,6,36,37,38,39,40,41,7,8,9,10,11,12,13,14,15,16,
2,1,2,3,4,5,6,36,37,38,39,40,41,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,6,36,37,38,39,40,41,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,17,18,19,20,21,22,30,31,32,33,34,35,
1,1,2,3,4,5,6,36,37,38,39,40,41,7,8,9,10,11,17,18,19,20,21,22,30,31,32,33,34,35,23,24,25,26,27,28,29,12,13,14,15,16,
1,1,2,3,4,5,6,36,37,38,39,40,41,7,8,9,10,11,30,31,32,33,34,35,17,18,19,20,21,22,23,24,25,26,27,28,29,12,13,14,15,16,
1,1,2,3,4,5,6,36,37,38,39,40,41,12,13,14,15,16,7,8,9,10,11,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
2,1,2,3,4,5,6,36,37,38,39,40,41,17,18,19,20,21,22,
1,1,2,3,4,5,6,36,37,38,39,40,41,17,18,19,20,21,22,7,8,9,10,11,
1,1,2,3,4,5,6,36,37,38,39,40,41,17,18,19,20,21,22,7,8,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,6,36,37,38,39,40,41,23,24,25,26,27,28,29,17,18,19,20,21,22,7,8,9,10,11,30,31,32,33,34,35,12,13,14,15,16,
1,1,2,3,4,5,6,36,37,38,39,40,41,23,24,25,26,27,28,29,17,18,19,20,21,22,12,13,14,15,16,7,8,9,10,11,
1,1,2,3,4,5,6,36,37,38,39,40,41,23,24,25,26,27,28,29,17,18,19,20,21,22,30,31,32,33,34,35,12,13,14,15,16,7,8,9,10,11,
1,1,2,3,4,5,6,36,37,38,39,40,41,30,31,32,33,34,35,7,8,9,10,11,
1,1,2,3,4,5,7,8,9,10,11,
1,1,2,3,4,5,7,8,9,12,13,15,
1,1,2,3,4,5,12,13,14,15,6,16,17,
1,1,2,3,4,5,15,26,
1,1,2,3,4,5,17,
1,1,2,3,4,6,5,
1,1,2,3,4,7,
1,1,2,3,4,7,8,10,5,6,
1,1,2,3,4,7,8,10,12,15,18,20,21,
1,1,2,3,4,7,8,12,13,10,5,6,
1,1,2,3,4,7,10,12,13,15,16,14,
1,1,2,3,4,7,23,
1,1,2,3,4,8,
2,1,2,3,4,12,
1,1,2,3,4,12,13,26,5,6,
1,1,2,3,4,12,15,7,8,10,18,19,20,21,33,39,40,
1,1,2,3,4,23,
1,1,2,3,5,4,
1,1,2,3,5,6,4,
1,1,2,3,5,6,4,9,12,13,
1,1,2,3,5,17,18,7,9,12,30,13,
1,1,2,3,5,17,21,23,12,13,
1,1,2,3,7,8,
1,1,2,3,7,8,4,5,6,9,10,11,
1,1,2,3,7,8,9,12,13,14,
1,1,2,3,7,8,9,17,4,10,
1,1,2,3,7,8,9,17,12,13,14,
1,1,2,3,7,8,17,12,23,38,
2,1,2,3,7,8,38,
1,1,2,3,7,12,8,15,
1,1,2,3,7,12,17,
1,1,2,3,9,4,
1,1,2,3,11,17,
1,1,2,3,12,13,4,
1,1,2,3,12,13,4,5,6,14,15,16,
1,1,2,3,12,13,14,
1,1,2,3,12,13,14,17,18,19,
1,1,2,3,12,13,17,18,24,
1,1,2,3,12,14,17,18,7,8,
1,1,2,3,12,18,37,38,19,
1,1,2,3,12,30,31,7,18,
1,1,2,3,14,15,
1,1,2,3,17,18,5,7,11,12,30,
1,1,2,3,17,20,21,7,23,29,35,30,
1,1,2,3,18,21,
1,1,2,3,21,18,
1,1,2,3,21,18,17,7,5,20,
1,1,2,3,27,5,
1,1,2,3,29,35,
1,1,2,3,30,12,7,17,36,
1,1,2,4,3,5,6,
1,1,2,4,3,12,15,5,6,13,14,16,7,8,10,9,11,
1,1,2,4,6,3,5,
1,1,2,4,6,5,3,
1,1,2,5,13,8,
1,1,2,6,3,4,
1,1,2,7,3,8,12,23,17,29,
1,1,2,7,8,4,30,
1,1,2,7,8,9,10,11,
1,1,2,7,8,12,13,17,
1,1,2,7,8,12,13,17,15,24,
1,1,2,7,8,17,18,19,20,
1,1,2,7,8,17,30,3,9,4,
1,1,2,7,8,21,
1,1,2,7,11,29,
1,1,2,7,12,13,
1,1,2,7,12,17,
1,1,2,7,12,17,30,
1,1,2,7,12,18,
1,1,2,7,13,17,18,19,36,37,
1,1,2,7,17,12,
1,1,2,7,17,24,36,
1,1,2,7,23,12,
1,1,2,7,30,32,8,
1,1,2,8,12,15,
1,1,2,9,19,36,
1,1,2,11,9,7,3,
1,1,2,12,7,13,3,14,5,17,
1,1,2,12,13,7,14,15,16,
1,1,2,12,13,7,17,15,8,
1,1,2,12,16,32,
1,1,2,12,17,7,
1,1,2,12,18,13,14,15,16,
1,1,2,13,23,30,7,15,3,
1,1,2,15,13,30,
1,1,2,17,7,23,30,
1,1,2,17,8,9,7,18,38,
1,1,2,17,15,9,
1,1,2,17,16,18,7,6,15,21,10,20,
1,1,2,17,18,23,30,3,4,5,6,
1,1,2,17,30,36,3,4,7,12,5,8,6,9,10,
1,1,2,18,9,7,
1,1,2,18,12,13,
1,1,2,22,3,4,
1,1,2,23,3,4,
1,1,2,23,7,3,
1,1,2,23,7,12,13,
1,1,2,23,7,12,17,8,9,3,
1,1,2,36,37,38,23,24,3,4,5,6,39,40,41,25,26,27,28,29,12,
1,1,2,38,26,12,
1,1,3,2,4,5,6,
1,1,3,2,4,6,
1,1,3,2,32,38,29,5,
1,1,3,4,5,6,2,40,39,
1,1,3,5,2,6,4,
2,1,3,5,6,4,2,
1,1,3,6,4,2,5,
1,1,3,7,8,6,5,2,4,9,10,11,
1,1,3,11,9,30,
1,1,3,12,15,17,
1,1,3,13,2,15,4,5,6,7,8,9,10,11,12,14,16,17,18,19,20,21,22,30,31,32,33,34,35,29,28,27,26,25,24,23,41,40,39,38,37,36,
1,1,3,13,7,4,
1,1,3,17,8,7,
1,1,3,20,17,2,4,5,6,7,23,
1,1,3,22,2,4,
1,1,3,30,2,4,
1,1,3,35,32,5,
1,1,4,3,2,6,5,
1,1,4,3,7,8,17,18,30,10,12,
1,1,4,5,3,2,
1,1,4,6,2,12,
1,1,5,3,6,2,4,
1,1,5,8,12,18,
1,1,5,9,15,17,39,38,
1,1,5,17,13,26,
1,1,5,17,23,36,40,30,12,7,
1,1,5,21,17,7,12,
1,1,6,5,3,2,
1,1,6,7,10,30,33,9,35,5,
1,1,7,2,3,4,
1,1,7,2,8,3,9,4,10,5,11,6,
1,1,7,2,8,3,9,4,10,6,
1,1,7,2,8,3,10,17,18,30,
1,1,7,2,8,12,
1,1,7,2,17,12,3,9,
1,1,7,2,18,8,5,
1,1,7,3,2,10,5,8,6,4,9,11,
1,1,7,5,38,12,
1,1,7,8,10,21,
1,1,7,8,12,13,
1,1,7,8,12,17,2,3,4,10,15,20,
1,1,7,8,17,2,3,4,5,9,10,11,12,13,14,15,16,23,24,18,19,20,21,25,26,27,34,33,32,31,30,40,39,38,37,36,
1,1,7,12,13,14,
1,1,7,12,17,2,13,
1,1,7,12,17,3,
6,1,7,12,17,23,
1,1,7,12,17,23,2,
1,1,7,12,17,23,30,
1,1,7,12,17,23,30,36,
1,1,7,12,17,36,
1,1,7,12,18,2,3,13,37,
1,1,7,12,30,2,8,3,9,4,
1,1,7,13,15,2,
1,1,7,13,19,24,
1,1,7,15,2,3,8,10,4,6,
1,1,7,15,17,33,
1,1,7,17,2,3,
1,1,7,17,2,3,4,5,6,8,9,10,11,18,19,20,21,22,30,31,32,33,34,35,36,37,38,39,40,41,12,13,14,15,16,29,28,27,26,25,24,23,
1,1,7,17,2,3,12,13,8,5,14,
1,1,7,17,2,8,3,9,4,10,5,11,6,18,19,20,21,22,12,13,14,15,16,
1,1,7,17,2,8,18,12,3,13,19,20,4,21,22,14,15,16,
1,1,7,17,2,8,18,30,
1,1,7,17,2,10,
1,1,7,17,12,2,
1,1,7,17,12,2,8,13,18,3,9,14,19,
1,1,7,17,12,18,13,8,2,3,
1,1,7,17,12,30,
1,1,7,17,23,36,38,
1,1,7,17,30,2,
1,1,7,17,30,2,8,18,10,3,
1,1,7,17,30,12,
1,1,7,17,36,2,
1,1,7,17,36,2,30,37,34,35,
1,1,7,17,36,18,37,38,19,20,
1,1,7,18,2,8,12,3,10,17,
1,1,7,18,25,30,38,
1,1,7,21,2,10,
1,1,7,23,17,12,30,36,
1,1,7,30,12,5,32,
1,1,7,36,8,9,2,37,38,
1,1,8,10,15,18,
1,1,8,14,24,20,
1,1,8,15,39,33,28,
1,1,9,2,3,30,4,8,7,10,11,
1,1,9,2,30,7,3,12,8,
1,1,9,12,22,27,30,37,
1,1,9,12,23,17,
1,1,9,15,20,28,
1,1,9,30,4,6,
1,1,10,20,13,27,
1,1,12,2,3,7,15,26,8,4,
1,1,12,2,3,13,4,14,5,6,15,16,
1,1,12,2,7,17,
1,1,12,2,8,18,
1,1,12,2,13,3,14,4,15,5,
1,1,12,2,15,3,4,13,26,
1,1,12,7,2,4,
1,1,12,7,14,2,
1,1,12,7,17,23,
1,1,12,7,17,23,30,36,
1,1,12,13,2,14,
1,1,12,13,7,2,8,
2,1,12,13,14,15,16,
1,1,12,17,2,7,13,14,15,16,8,
1,1,12,17,7,2,13,18,3,14,4,
1,1,12,17,7,23,
1,1,12,17,7,30,
1,1,12,17,8,14,
1,1,12,17,30,2,13,3,14,5,15,6,16,
1,1,12,19,16,40,14,13,15,10,18,33,28,8,21,20,
1,1,12,27,3,13,
1,1,12,30,7,17,
1,1,12,30,36,7,17,2,13,24,
1,1,13,2,26,5,9,15,24,14,
1,1,13,9,
1,1,13,12,7,10,
1,1,13,14,15,16,12,
1,1,14,15,16,13,
1,1,14,15,22,23,27,31,32,
1,1,14,26,27,17,
1,1,15,12,13,14,16,10,8,7,
1,1,15,12,20,31,
1,1,15,35,7,30,
1,1,17,2,3,7,10,20,18,12,
1,1,17,2,4,7,8,10,12,5,3,
1,1,17,2,7,8,9,20,3,
1,1,17,2,7,30,23,
1,1,17,2,18,3,
1,1,17,2,18,7,6,36,37,13,
1,1,17,3,4,5,
1,1,17,7,2,3,4,5,6,13,
2,1,17,7,2,9,18,3,4,5,10,
1,1,17,7,2,9,18,3,10,4,5,
1,1,17,7,2,9,18,12,23,30,
2,1,17,7,2,10,20,11,12,
1,1,17,7,2,18,
1,1,17,7,2,18,3,15,10,12,
1,1,17,7,2,19,20,21,13,15,37,38,39,40,41,36,
1,1,17,7,5,36,
1,1,17,7,12,15,2,
1,1,17,7,12,30,2,
1,1,17,7,12,30,2,18,3,19,
1,1,17,11,9,2,
1,1,17,12,2,3,18,14,15,19,20,
1,1,17,12,18,21,
1,1,17,12,23,36,21,
1,1,17,12,23,36,40,37,38,39,41,18,19,20,21,22,7,8,9,10,11,30,13,14,15,16,31,32,33,34,35,24,25,26,27,28,29,2,3,4,5,6,
1,1,17,12,30,7,
1,1,17,18,2,3,
1,1,17,23,2,
1,1,17,23,2,18,
1,1,17,28,36,33,
1,1,17,30,7,12,
1,1,17,30,9,3,
1,1,17,35,2,14,
1,1,17,36,23,24,
1,1,17,36,23,37,
1,1,18,2,17,38,
1,1,18,24,11,20,
1,1,21,7,30,2,18,17,10,6,5,
1,1,21,7,30,18,2,17,10,6,5,23,9,8,11,16,
1,1,22,30,2,17,
1,1,23,7,3,2,8,
1,1,23,12,13,7,
1,1,23,14,13,38,
1,1,23,17,5,18,2,24,3,25,
1,1,23,17,15,3,
1,1,23,36,25,3,7,
1,1,24,14,23,12,
1,1,26,13,20,33,
1,1,29,2,3,4,5,6,17,18,
1,1,29,18,17,2,
1,1,30,2,3,4,
1,1,30,2,4,5,
1,1,30,5,23,17,24,25,2,
1,1,30,10,19,15,
1,1,30,12,7,17,23,36,2,3,8,13,38,
1,1,30,17,35,38,
1,1,30,36,17,23,
1,1,30,36,17,37,38,39,40,41,31,
1,1,32,14,17,5,6,
1,1,34,3,17,29,
1,1,36,2,3,4,
1,1,36,17,12,4,13,
1,1,36,17,23,12,2,35,
1,1,38,2,3,4,5,6,
1,1,38,3,5,8,
1,1,38,12,30,23,17,10,
1,1,40,26,17,2,23,12,7,5,34,
1,2,1,3,4,5,
1,2,1,3,4,6,
1,2,1,3,7,12,4,
1,2,1,3,7,13,
1,2,1,3,7,30,10,17,18,36,
1,2,1,4,17,18,19,20,21,22,
1,2,1,5,3,12,17,
1,2,1,6,5,4,
1,2,1,7,8,12,13,17,18,3,4,5,6,9,10,11,14,15,16,19,20,21,22,27,28,29,41,40,35,34,39,33,38,26,25,24,23,37,36,32,31,30,
1,2,1,12,7,30,
1,2,1,12,26,7,
1,2,1,17,10,40,
1,2,1,17,12,18,
1,2,1,17,40,12,
1,2,1,21,7,9,
1,2,1,38,7,8,
1,2,3,1,4,5,6,
1,2,3,4,5,6,
1,2,3,4,6,1,5,
1,2,4,1,3,5,6,
1,2,4,1,20,21,
1,2,4,3,1,5,6,
1,2,4,5,1,3,6,
1,2,4,6,5,3,1,
1,2,4,7,3,1,
1,2,4,17,12,8,
1,2,5,3,1,4,6,29,12,11,27,
1,2,5,3,9,11,22,
1,2,5,3,22,11,9,
1,2,7,8,1,18,
1,2,7,8,9,14,
1,2,7,8,18,12,
1,2,7,12,13,14,15,16,27,
1,2,7,17,30,36,
1,2,8,13,18,24,
1,2,8,14,17,23,40,1,
1,2,8,15,5,19,
1,2,8,15,18,25,33,40,
1,2,8,15,19,30,38,5,27,34,
1,2,8,15,21,33,
1,2,9,15,19,25,35,
1,2,10,25,40,18,
1,2,12,7,18,1,8,25,
1,2,12,17,7,1,23,20,3,39,24,
1,2,12,17,23,36,15,8,33,
1,2,13,14,19,26,34,
1,2,15,20,28,11,
1,2,17,7,1,18,
1,2,17,7,1,18,8,
1,2,17,16,18,7,1,6,21,10,20,
1,2,18,7,10,1,
1,2,18,21,10,13,4,1,17,20,
1,2,21,30,41,4,
1,2,23,1,3,7,
1,2,23,3,7,19,15,
1,2,26,5,1,6,27,
1,2,30,7,8,27,13,38,37,5,31,15,32,35,34,33,41,40,39,36,6,11,4,10,3,9,1,23,12,14,16,17,18,19,20,21,22,24,25,26,28,29,
1,2,30,21,15,10,
1,2,36,23,1,8,
4,2,38,32,12,13,39,
1,2,41,33,21,10,
1,3,1,2,4,5,
1,3,1,4,6,2,
1,3,1,6,2,4,
1,3,1,17,12,18,
1,3,2,1,4,5,
1,3,2,4,6,1,
1,3,2,7,1,8,
1,3,2,7,17,8,18,19,12,1,
1,3,2,7,37,23,
1,3,4,5,6,1,2,
1,3,5,1,21,32,28,8,17,34,
1,3,7,8,26,1,
1,3,9,14,19,25,32,38,
1,3,9,21,24,39,
1,3,15,6,16,2,
1,3,15,21,28,39,
1,3,36,37,38,39,40,41,30,31,32,33,34,35,23,24,
1,4,1,2,3,5,6,
1,4,1,5,3,2,
1,4,1,5,6,3,
1,4,1,12,6,9,
1,4,1,37,12,13,
4,4,2,1,3,5,6,
1,4,2,1,3,6,5,
1,4,2,27,12,15,
1,4,3,2,1,5,6,
1,4,3,2,1,6,5,
1,4,3,2,1,12,13,
1,4,3,2,40,18,
1,4,3,5,7,1,12,
2,4,3,8,18,13,2,7,17,12,1,
1,4,5,6,3,2,1,
1,4,5,7,15,21,17,23,37,19,3,9,10,
1,4,6,3,2,5,1,
1,4,7,23,1,2,3,5,6,8,9,10,11,
1,4,8,36,38,40,
1,4,12,11,2,6,
1,4,30,2,1,6,
1,4,30,36,5,32,
1,5,1,2,3,4,
1,5,1,7,39,40,
1,5,1,17,3,6,
1,5,1,17,21,36,39,15,2,3,
1,5,2,1,3,6,4,8,11,9,10,7,23,
1,5,2,3,6,1,4,
1,5,6,4,3,1,
1,5,6,4,3,2,
1,5,6,4,3,2,1,
1,5,6,7,10,12,17,13,18,29,
1,5,6,18,2,7,
1,5,7,8,17,6,2,3,1,12,9,
1,5,8,13,14,15,
1,5,8,13,18,26,33,
1,5,13,12,14,15,16,1,2,3,4,6,7,8,9,10,11,22,21,20,19,18,17,
1,5,13,23,30,22,2,12,27,32,34,
1,5,29,36,17,23,38,33,
1,5,30,34,1,2,
1,5,30,34,2,3,31,32,33,35,
1,5,32,17,29,36,
1,5,36,37,38,39,
1,5,38,29,27,1,
1,6,1,17,34,30,
1,6,4,2,1,3,5,
1,6,4,5,3,2,1,
1,6,5,4,3,1,2,
1,6,5,4,3,2,1,11,10,9,8,7,16,15,14,13,12,
1,6,5,4,3,2,11,10,9,8,1,7,
2,6,5,4,3,2,11,10,9,8,1,7,16,15,14,13,12,
1,6,5,4,16,15,12,22,29,28,24,
1,6,9,16,22,27,
1,6,10,21,31,36,
1,6,10,21,40,4,
1,7,
1,7,1,2,3,12,
1,7,1,2,8,3,12,4,9,5,10,
1,7,1,2,8,9,
1,7,1,2,8,9,3,10,11,4,5,6,
1,7,1,2,8,9,17,
1,7,1,2,8,12,3,17,
1,7,1,2,12,10,
1,7,1,8,2,3,12,
1,7,1,8,2,5,6,10,4,3,
1,7,1,8,2,9,
1,7,1,8,2,9,3,
1,7,1,8,2,9,3,10,4,11,5,6,12,13,14,15,16,
1,7,1,8,2,12,3,10,
1,7,1,8,3,2,10,4,5,6,
1,7,1,8,23,15,
1,7,1,9,17,23,38,2,8,27,
1,7,1,10,2,8,3,9,4,11,5,6,
1,7,1,12,2,3,8,10,26,
1,7,1,12,8,2,13,3,4,18,9,10,11,14,15,6,5,16,17,19,20,21,22,38,39,40,41,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,
1,7,1,12,8,9,
1,7,1,12,8,9,10,11,
1,7,1,12,17,18,8,13,2,3,10,
1,7,1,12,17,23,30,36,
